0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,HighSatisfaction
55.0,118250.0,192.33446249948867,7.0,27.536980013121447,5.0,5.0,4.0,0.4966996699669967,0.22607260726072606,0.20572057205720573,0.334983498349835,0.4004400440044004,0.577007700770077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6879010395899858,0.830559134107366,1.7014275570947046,0.8610572772521787,0.03893237490269329,1.2740247787191092,1.2113562664064332,0.6174431461432582,1
54.0,85802.0,36.76768544980207,4.0,40.70653053030596,4.0,4.0,1.0,0.4966996699669967,0.49834983498349833,0.20297029702970298,0.334983498349835,0.29977997799779976,0.577007700770077,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6211522317207004,-0.06465805370154303,-1.3871091816709982,-0.31202182663725864,0.8199247541441887,0.5767100117093386,0.5197740532695467,-1.4278372754562851,1
67.0,47731.0,58.0696988835766,2.0,6.428324721310165,4.0,4.0,1.0,0.4966996699669967,0.16831683168316833,0.19856985698569857,0.334983498349835,0.4004400440044004,0.577007700770077,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.48888673402141,-1.1150098028716915,-0.964190790304699,-1.0940745625635502,-1.2128718455548408,0.5767100117093386,0.5197740532695467,-1.4278372754562851,1
31.0,61751.0,90.96795774669148,7.0,2.673545138633533,5.0,2.0,4.0,0.4966996699669967,0.49834983498349833,0.18206820682068206,0.334983498349835,0.29977997799779976,0.577007700770077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.9140703492728628,-0.7282079977348292,-0.31104695672317384,0.8610572772521787,-1.4355411185854998,1.2740247787191092,-0.8633903730042264,0.6174431461432582,0
22.0,98764.0,186.8367561404457,8.0,46.666149160936,3.0,4.0,2.0,0.5033003300330033,0.49834983498349833,0.21067106710671066,0.33058305830583057,0.4004400440044004,0.577007700770077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.514809620096431,0.2929542856839069,1.5922791361344448,1.2520836452153246,1.173347350278681,-0.12060475530043208,0.5197740532695467,-0.746077134923104,0
58.0,123271.0,92.41380976638852,2.0,10.86918091504917,2.0,1.0,5.0,0.4966996699669967,0.16831683168316833,0.20572057205720573,0.334983498349835,0.29977997799779976,0.577007700770077,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8881474631978419,0.969084944634626,-0.28234181050659674,-1.0940745625635502,-0.94951624810359,-0.8179195223102027,-1.5549725861411128,1.2992032866764394,0
52.0,36483.0,59.45131945944581,8.0,19.62891150439292,2.0,5.0,1.0,0.5033003300330033,0.10726072607260725,0.20572057205720573,0.33058305830583057,0.29977997799779976,0.577007700770077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4876546159821297,-1.4253341041683696,-0.9367608596438369,1.2520836452153246,-0.43003892611305455,-0.8179195223102027,1.2113562664064332,-1.4278372754562851,0
60.0,112071.0,160.77189321161276,6.0,3.1058381233698773,5.0,5.0,3.0,0.5033003300330033,0.22607260726072606,0.19856985698569857,0.33058305830583057,0.29977997799779976,0.422992299229923,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0216450789364127,0.6600849291187304,1.074801765494562,0.4700309092890329,-1.4099048961314304,1.2740247787191092,1.2113562664064332,-0.06431699438992289,0
47.0,141099.0,136.1746629072999,7.0,54.4785385596646,5.0,3.0,2.0,0.5033003300330033,0.22607260726072606,0.19856985698569857,0.33443344334433445,0.4004400440044004,0.422992299229923,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15391057663570296,1.4609467550468929,0.5864619611513286,0.8610572772521787,1.6366446037508133,1.2740247787191092,-0.17180815986733977,-0.746077134923104,0
31.0,71921.0,87.81443523716717,6.0,48.31864019372804,5.0,2.0,4.0,0.5033003300330033,0.16831683168316833,0.18206820682068206,0.33443344334433445,0.4004400440044004,0.422992299229923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9140703492728628,-0.44762494793155616,-0.3736552482356968,0.4700309092890329,1.2713448409061288,1.2740247787191092,-0.8633903730042264,0.6174431461432582,1
51.0,109676.0,172.2121284186738,2.0,15.025111643265484,3.0,5.0,1.0,0.4966996699669967,0.49834983498349833,0.20297029702970298,0.33058305830583057,0.4004400440044004,0.422992299229923,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4209058081128444,0.5940085865151081,1.301929867054728,-1.0940745625635502,-0.7030575536206441,-0.12060475530043208,1.2113562664064332,-1.4278372754562851,1
21.0,118917.0,39.327100834516,6.0,30.864936410334824,3.0,5.0,5.0,0.5033003300330033,0.16831683168316833,0.20297029702970298,0.33443344334433445,0.29977997799779976,0.577007700770077,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.5815584279657164,0.8489611886028217,-1.3362959643802241,0.4700309092890329,0.2362898003729202,-0.12060475530043208,1.2113562664064332,1.2992032866764394,0
32.0,54527.0,194.8845103751251,9.0,43.19960750266653,5.0,2.0,4.0,0.5033003300330033,0.49834983498349833,0.18206820682068206,0.334983498349835,0.29977997799779976,0.577007700770077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.8473215414035774,-0.9275130077425819,1.752054797041953,1.6431100131784704,0.9677714185945352,1.2740247787191092,-0.8633903730042264,0.6174431461432582,1
44.0,62198.0,133.54676723045583,8.0,36.03540213941999,1.0,4.0,3.0,0.5033003300330033,0.22607260726072606,0.20572057205720573,0.334983498349835,0.29977997799779976,0.422992299229923,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.046335846972153115,-0.7158755864012931,0.5342891740209235,1.2520836452153246,0.5429133503775816,-1.5152342893199733,0.5197740532695467,-0.06431699438992289,1
59.0,66969.0,104.79813645627075,3.0,46.85168323676472,5.0,5.0,5.0,0.5033003300330033,0.49834983498349833,0.18206820682068206,0.33058305830583057,0.29977997799779976,0.577007700770077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9548962710671273,-0.5842470976489414,-0.03647023887686893,-0.7030481946004045,1.1843500567964753,1.2740247787191092,1.2113562664064332,1.2992032866764394,1
48.0,138169.0,192.3863862944592,5.0,40.1067234303811,5.0,2.0,2.0,0.5033003300330033,0.22607260726072606,0.20572057205720573,0.334983498349835,0.29977997799779976,0.577007700770077,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.22065938450498832,1.3801101438449666,1.702458423398063,0.07900454132588713,0.7843544608798135,1.2740247787191092,-0.8633903730042264,-0.746077134923104,1
44.0,62198.0,133.54676723045583,8.0,36.03540213941999,1.0,4.0,3.0,0.5033003300330033,0.22607260726072606,0.20572057205720573,0.334983498349835,0.29977997799779976,0.422992299229923,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.046335846972153115,-0.7158755864012931,0.5342891740209235,1.2520836452153246,0.5429133503775816,-1.5152342893199733,0.5197740532695467,-0.06431699438992289,1
28.0,40982.0,38.92535578137331,2.0,38.82148628497882,3.0,3.0,3.0,0.4966996699669967,0.49834983498349833,0.20297029702970298,0.334983498349835,0.4004400440044004,0.577007700770077,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.1143167728807188,-1.3012099015071183,-1.344271988437419,-1.0940745625635502,0.7081361864013108,-0.12060475530043208,-0.17180815986733977,-0.06431699438992289,0
43.0,60400.0,110.493688587641,5.0,34.26930697531454,3.0,2.0,3.0,0.5033003300330033,0.22607260726072606,0.19856985698569857,0.33443344334433445,0.29977997799779976,0.577007700770077,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.11308465484143847,-0.7654811246064341,0.0766061026074953,0.07900454132588713,0.43817880667528863,-0.12060475530043208,-0.8633903730042264,-0.06431699438992289,0
53.0,102136.0,154.72946050731346,4.0,12.74638265093821,4.0,2.0,3.0,0.4966996699669967,0.49834983498349833,0.20297029702970298,0.33058305830583057,0.29977997799779976,0.577007700770077,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5544034238514151,0.3859853617838712,0.9548386489945189,-0.31202182663725864,-0.8381927638195056,0.5767100117093386,-0.8633903730042264,-0.06431699438992289,0
65.0,34010.0,164.09565425797908,4.0,8.492395624132671,4.0,4.0,5.0,0.5033003300330033,0.49834983498349833,0.20297029702970298,0.33058305830583057,0.4004400440044004,0.577007700770077,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3553891182828395,-1.4935624111657633,1.1407898787489876,-0.31202182663725864,-1.0904664799947168,0.5767100117093386,0.5197740532695467,1.2992032866764394,1
66.0,75130.0,128.32894508090777,2.0,28.712434106432955,2.0,2.0,1.0,0.5033003300330033,0.16831683168316833,0.20297029702970298,0.334983498349835,0.29977997799779976,0.577007700770077,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4221379261521248,-0.35909092562883216,0.4306974193361975,-1.0940745625635502,0.10864019733950421,-0.8179195223102027,-0.8633903730042264,-1.4278372754562851,1
52.0,82450.0,100.05480966900512,8.0,48.438155924040856,5.0,1.0,4.0,0.5033003300330033,0.22607260726072606,0.20297029702970298,0.33058305830583057,0.29977997799779976,0.577007700770077,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4876546159821297,-0.15713734405951466,-0.1306416251090484,1.2520836452153246,1.2784324688742965,1.2740247787191092,-1.5549725861411128,0.6174431461432582,0
49.0,42551.0,167.8143185314717,9.0,16.419927964037715,3.0,5.0,2.0,0.5033003300330033,0.22607260726072606,0.19856985698569857,0.33058305830583057,0.29977997799779976,0.422992299229923,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874081923742737,-1.2579223100477932,1.2146181822314799,1.6431100131784704,-0.6203409175787893,-0.12060475530043208,1.2113562664064332,-0.746077134923104,1
28.0,67481.0,152.10402288989147,8.0,42.29117540968138,3.0,4.0,1.0,0.5033003300330033,0.16831683168316833,0.20297029702970298,0.33443344334433445,0.29977997799779976,0.577007700770077,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.1143167728807188,-0.5701213826539291,0.9027146628161882,1.2520836452153246,0.9138987719348007,-0.12060475530043208,0.5197740532695467,-1.4278372754562851,0
33.0,45795.0,144.57860393253458,4.0,35.349421840818906,5.0,3.0,2.0,0.4966996699669967,0.49834983498349833,0.20572057205720573,0.33443344334433445,0.29977997799779976,0.577007700770077,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.780572733534292,-1.1684226626965821,0.7533091575714713,-0.31202182663725864,0.5022327375640935,1.2740247787191092,-0.17180815986733977,-0.746077134923104,1
43.0,68283.0,65.77120683160213,6.0,10.567379937320666,2.0,4.0,5.0,0.4966996699669967,0.22607260726072606,0.20297029702970298,0.33058305830583057,0.4004400440044004,0.577007700770077,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.11308465484143847,-0.547994774400023,-0.8112893116440223,0.4700309092890329,-0.9674139176820644,-0.8179195223102027,0.5197740532695467,1.2992032866764394,0
64.0,121923.0,31.52009569903845,5.0,49.36159722264002,1.0,4.0,5.0,0.4966996699669967,0.49834983498349833,0.18206820682068206,0.334983498349835,0.29977997799779976,0.577007700770077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.288640310413554,0.93189458562432,-1.491291925844115,0.07900454132588713,1.333195204773426,-1.5152342893199733,0.5197740532695467,1.2992032866764394,0
65.0,34010.0,164.09565425797908,4.0,8.492395624132671,4.0,4.0,5.0,0.5033003300330033,0.49834983498349833,0.20297029702970298,0.33058305830583057,0.4004400440044004,0.577007700770077,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3553891182828395,-1.4935624111657633,1.1407898787489876,-0.31202182663725864,-1.0904664799947168,0.5767100117093386,0.5197740532695467,1.2992032866764394,1
53.0,143280.0,75.87809208503012,8.0,55.313743758438,4.0,3.0,1.0,0.5033003300330033,0.22607260726072606,0.21067106710671066,0.33443344334433445,0.29977997799779976,0.577007700770077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5544034238514151,1.5211189902111935,-0.6106328025120518,1.2520836452153246,1.686174684105018,0.5767100117093386,-0.17180815986733977,-1.4278372754562851,0
20.0,132699.0,137.65176541020284,1.0,46.94965327974454,5.0,1.0,4.0,0.4966996699669967,0.49834983498349833,0.18206820682068206,0.33058305830583057,0.4004400440044004,0.577007700770077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.6483072358350017,1.229196743409971,0.6157875371750667,-1.485100930526696,1.1901599632819972,1.2740247787191092,-1.5549725861411128,0.6174431461432582,1
31.0,130898.0,81.66503074104037,5.0,50.94914631315407,2.0,3.0,5.0,0.4966996699669967,0.49834983498349833,0.20297029702970298,0.33443344334433445,0.29977997799779976,0.577007700770077,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9140703492728628,1.179508437343531,-0.4957421235185379,0.07900454132588713,1.4273414506719004,-0.8179195223102027,-0.17180815986733977,1.2992032866764394,1
35.0,136005.0,96.8546919842176,5.0,2.310168906525132,3.0,4.0,3.0,0.4966996699669967,0.49834983498349833,0.20297029702970298,0.33443344334433445,0.4004400440044004,0.422992299229923,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6470751177957214,1.3204069265613596,-0.1941749914568218,0.07900454132588713,-1.4570903785776184,-0.12060475530043208,0.5197740532695467,-0.06431699438992289,1
56.0,142339.0,69.75838254599063,9.0,32.676164977787586,5.0,3.0,2.0,0.4966996699669967,0.49834983498349833,0.20297029702970298,0.334983498349835,0.29977997799779976,0.422992299229923,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7546498474592712,1.4951574710504383,-0.7321301305428407,1.6431100131784704,0.343700885238671,1.2740247787191092,-0.17180815986733977,-0.746077134923104,0
65.0,51043.0,187.9768523616427,1.0,57.48473800726117,5.0,3.0,4.0,0.5033003300330033,0.49834983498349833,0.18206820682068206,0.334983498349835,0.29977997799779976,0.577007700770077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3553891182828395,-1.0236340839977052,1.6149139758584194,-1.485100930526696,1.8149209128768784,1.2740247787191092,-0.17180815986733977,0.6174431461432582,1
55.0,44155.0,89.69675886611779,4.0,18.51509266698789,3.0,2.0,5.0,0.4966996699669967,0.10726072607260725,0.21067106710671066,0.334983498349835,0.29977997799779976,0.577007700770077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6879010395899858,-1.213669093539981,-0.3362846361261206,-0.31202182663725864,-0.4960915998724109,-0.12060475530043208,-0.8633903730042264,1.2992032866764394,1
39.0,147882.0,143.95748618552017,3.0,14.632573578283004,2.0,1.0,5.0,0.4966996699669967,0.22607260726072606,0.19856985698569857,0.33443344334433445,0.29977997799779976,0.422992299229923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3800798863185799,1.648084889443707,0.7409778293975856,-0.7030481946004045,-0.726336194521371,-0.8179195223102027,-1.5549725861411128,1.2992032866764394,0
18.0,72347.0,16.46855353873466,4.0,54.15057910866955,4.0,4.0,1.0,0.5033003300330033,0.16831683168316833,0.19856985698569857,0.334983498349835,0.29977997799779976,0.422992299229923,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7818048515735725,-0.4358719116271123,-1.7901169180359346,-0.31202182663725864,1.6171956611621396,0.5767100117093386,0.5197740532695467,-1.4278372754562851,0
64.0,121256.0,87.15500755906237,2.0,52.52621919117751,2.0,4.0,5.0,0.5033003300330033,0.10726072607260725,0.20572057205720573,0.334983498349835,0.4004400440044004,0.577007700770077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.288640310413554,0.9134925311288644,-0.38674716059006253,-1.0940745625635502,1.5208664269144518,-0.8179195223102027,0.5197740532695467,1.2992032866764394,1
21.0,68501.0,46.85649538841608,3.0,27.606053811875192,4.0,5.0,1.0,0.5033003300330033,0.49834983498349833,0.18206820682068206,0.33443344334433445,0.4004400440044004,0.577007700770077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.5815584279657164,-0.5419803098123028,-1.1868115298408661,-0.7030481946004045,0.04302865065345208,0.5767100117093386,1.2113562664064332,-1.4278372754562851,1
31.0,130898.0,81.66503074104037,5.0,50.94914631315407,2.0,3.0,5.0,0.4966996699669967,0.49834983498349833,0.20297029702970298,0.33443344334433445,0.29977997799779976,0.577007700770077,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9140703492728628,1.179508437343531,-0.4957421235185379,0.07900454132588713,1.4273414506719004,-0.8179195223102027,-0.17180815986733977,1.2992032866764394,1
55.0,118250.0,192.33446249948867,7.0,27.536980013121447,5.0,5.0,4.0,0.4966996699669967,0.22607260726072606,0.20572057205720573,0.334983498349835,0.4004400440044004,0.577007700770077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6879010395899858,0.830559134107366,1.7014275570947046,0.8610572772521787,0.03893237490269329,1.2740247787191092,1.2113562664064332,0.6174431461432582,1
69.0,33613.0,37.29416539139048,3.0,4.40879078042816,4.0,1.0,5.0,0.5033003300330033,0.49834983498349833,0.19856985698569857,0.33058305830583057,0.29977997799779976,0.422992299229923,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6223843497599808,-1.5045153581443178,-1.3766567401365202,-0.7030481946004045,-1.3326360406494495,0.5767100117093386,-1.5549725861411128,1.2992032866764394,0
51.0,40666.0,54.66875506129602,6.0,24.855225106192208,2.0,2.0,3.0,0.4966996699669967,0.49834983498349833,0.18206820682068206,0.33058305830583057,0.29977997799779976,0.422992299229923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4209058081128444,-1.3099281162306025,-1.0317112476979697,0.4700309092890329,-0.1201034359681689,-0.8179195223102027,-0.8633903730042264,-0.06431699438992289,0
52.0,146559.0,120.3530615844241,5.0,22.784604482019223,3.0,3.0,2.0,0.4966996699669967,0.22607260726072606,0.21067106710671066,0.33058305830583057,0.29977997799779976,0.422992299229923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4876546159821297,1.6115842626108918,0.27234864030905936,0.07900454132588713,-0.2428972189199271,-0.12060475530043208,-0.17180815986733977,-0.746077134923104,0
21.0,57727.0,184.02815592607936,6.0,16.532615617248975,1.0,1.0,5.0,0.4966996699669967,0.49834983498349833,0.19856985698569857,0.334983498349835,0.29977997799779976,0.422992299229923,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5815584279657164,-0.8392272890237547,1.5365187410739682,0.4700309092890329,-0.6136582143021844,-1.5152342893199733,-1.5549725861411128,1.2992032866764394,1
57.0,99346.0,70.34829667200688,3.0,14.211074158338684,4.0,2.0,2.0,0.5033003300330033,0.49834983498349833,0.19856985698569857,0.33443344334433445,0.29977997799779976,0.577007700770077,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8213986553285565,0.30901125077589364,-0.7204183017997657,-0.7030481946004045,-0.7513323274115314,0.5767100117093386,-0.8633903730042264,-0.746077134923104,1
68.0,144274.0,154.68042956733214,8.0,13.362079457238483,5.0,5.0,1.0,0.5033003300330033,0.16831683168316833,0.18206820682068206,0.334983498349835,0.29977997799779976,0.422992299229923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5556355418906955,1.5485427415882294,0.9538652158339144,1.2520836452153246,-0.8016801650777042,1.2740247787191092,1.2113562664064332,-1.4278372754562851,0
38.0,35769.0,72.33102213354323,1.0,45.12460561129807,5.0,3.0,5.0,0.5033003300330033,0.16831683168316833,0.21067106710671066,0.33058305830583057,0.4004400440044004,0.577007700770077,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.44682869418786525,-1.4450328551575078,-0.6810543672439618,-1.485100930526696,1.08192936581785,1.2740247787191092,-0.17180815986733977,1.2992032866764394,0
62.0,68782.0,66.27360116469316,3.0,45.36258080470526,4.0,4.0,1.0,0.4966996699669967,0.16831683168316833,0.21067106710671066,0.33443344334433445,0.29977997799779976,0.577007700770077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.1551426946749834,-0.5342277201373059,-0.8013150524575395,-0.7030481946004045,1.0960419820576386,0.5767100117093386,0.5197740532695467,-1.4278372754562851,0
35.0,62674.0,54.49907538241679,4.0,4.939157764265881,5.0,4.0,4.0,0.5033003300330033,0.22607260726072606,0.20572057205720573,0.33443344334433445,0.29977997799779976,0.422992299229923,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6470751177957214,-0.7027430857418675,-1.0350799741830154,-0.31202182663725864,-1.3011837468116252,1.2740247787191092,0.5197740532695467,0.6174431461432582,0
64.0,39097.0,97.29090533691924,1.0,28.226622754531952,4.0,5.0,2.0,0.4966996699669967,0.16831683168316833,0.19856985698569857,0.334983498349835,0.4004400440044004,0.422992299229923,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.288640310413554,-1.3532157076899274,-0.18551465284654844,-1.485100930526696,0.0798301811518898,0.5767100117093386,1.2113562664064332,-0.746077134923104,1
28.0,39440.0,46.015127892293954,1.0,2.987387249222353,3.0,5.0,4.0,0.5033003300330033,0.10726072607260725,0.18206820682068206,0.33443344334433445,0.29977997799779976,0.577007700770077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.1143167728807188,-1.3437525822147531,-1.203515574700949,-1.485100930526696,-1.4169293750536986,-0.12060475530043208,1.2113562664064332,0.6174431461432582,1
